Date,Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Procurement lead time,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Manufacturing lead time,Manufacturing costs,is_weekend,day_of_week,month,quarter,year,day_of_year,week_of_year,is_month_end,is_quarter_end,is_event_active,active_event,seasonal_multiplier
2023-11-13,skincare,SKU002,117.49,90,320,37596.8,Unisex,486,14,3,Economy,8.36,Supplier_2,Delhi,16,55.41,0,0,11,4,2023,317,46,0,0,1,Diwali,0.69
2023-11-14,skincare,SKU002,108.4,89,220,23848.0,Male,418,8,4,Premium,28.84,Supplier_4,Mumbai,7,65.44,0,1,11,4,2023,318,46,0,0,1,Diwali,0.6198
2023-11-15,skincare,SKU002,72.49,94,288,20877.12,Female,466,18,6,Express,20.01,Supplier_7,Bangalore,9,36.79,0,2,11,4,2023,319,46,0,0,1,Diwali,0.6191
2023-11-16,skincare,SKU002,119.9,99,340,40766.0,Female,490,8,2,Economy,16.42,Supplier_4,Chennai,11,73.22,0,3,11,4,2023,320,46,0,0,1,Diwali,0.7241
2023-11-17,skincare,SKU002,40.47,95,308,12464.76,Male,484,9,6,Standard,11.93,Supplier_7,Pune,6,24.25,0,4,11,4,2023,321,46,0,0,1,Diwali,0.7247
2023-11-18,skincare,SKU002,52.76,87,435,22950.6,Unisex,637,11,3,Standard,9.86,Supplier_2,Mumbai,6,29.0,1,5,11,4,2023,322,46,0,0,1,Diwali,0.9438
2023-11-19,skincare,SKU002,96.73,100,397,38401.81,Male,416,14,5,Standard,21.91,Supplier_7,Mumbai,8,59.31,1,6,11,4,2023,323,46,0,0,1,Diwali,0.8737
2023-11-20,skincare,SKU002,71.79,97,360,25844.4,Male,635,21,5,Premium,21.17,Supplier_5,Chennai,17,35.14,0,0,11,4,2023,324,47,0,0,1,Diwali,0.7308
2023-11-21,skincare,SKU002,21.52,96,345,7424.4,Unisex,612,9,6,Premium,19.49,Supplier_4,Bangalore,6,13.82,0,1,11,4,2023,325,47,0,0,1,Diwali,0.6609
2023-11-22,skincare,SKU002,31.5,88,329,10363.5,Unisex,413,5,7,Economy,22.67,Supplier_3,Mumbai,10,17.62,0,2,11,4,2023,326,47,0,0,1,Diwali,0.6646
2023-11-23,skincare,SKU002,16.44,95,312,5129.28,Female,561,21,7,Premium,13.53,Supplier_2,Mumbai,13,7.54,0,3,11,4,2023,327,47,0,0,1,Diwali,0.7434
2023-11-24,skincare,SKU002,94.7,93,311,29451.7,Unisex,618,15,3,Premium,12.89,Supplier_1,Mumbai,13,45.79,0,4,11,4,2023,328,47,0,0,1,Diwali,0.7491
2023-11-25,skincare,SKU002,103.28,88,520,53705.6,Male,583,21,1,Economy,22.55,Supplier_1,Chennai,7,61.23,1,5,11,4,2023,329,47,0,0,1,Diwali,0.9822
2023-11-26,skincare,SKU002,110.16,98,372,40979.52,Female,644,4,5,Economy,26.0,Supplier_4,Mumbai,8,60.72,1,6,11,4,2023,330,47,0,0,1,Diwali,0.9152
2023-11-27,skincare,SKU002,104.04,97,336,34957.44,Unisex,336,20,4,Express,17.36,Supplier_7,Kolkata,16,52.67,0,0,11,4,2023,331,48,0,0,1,Diwali,0.7706
2023-11-28,skincare,SKU002,83.51,95,334,27892.34,Unisex,594,23,2,Premium,23.05,Supplier_1,Kolkata,19,37.82,0,1,11,4,2023,332,48,1,0,1,Diwali,0.8065
2023-11-29,skincare,SKU002,43.34,93,362,15689.08,Male,366,24,2,Express,16.03,Supplier_5,Pune,9,18.35,0,2,11,4,2023,333,48,1,0,1,Diwali,0.8162
2023-11-30,skincare,SKU002,36.49,95,291,10618.59,Female,291,3,3,Economy,18.6,Supplier_7,Kolkata,11,17.2,0,3,11,4,2023,334,48,1,0,1,Diwali,0.9186
2023-12-01,skincare,SKU002,24.91,93,318,7921.38,Unisex,491,17,2,Economy,11.44,Supplier_2,Pune,8,8.94,0,4,12,4,2023,335,48,0,0,1,Christmas,0.8906
2023-12-02,skincare,SKU002,50.57,100,437,22099.09,Female,546,23,8,Standard,22.67,Supplier_1,Bangalore,16,24.32,1,5,12,4,2023,336,48,0,0,1,Christmas,1.1743
2023-12-03,skincare,SKU002,115.95,87,338,39191.1,Female,573,23,1,Standard,14.71,Supplier_3,Delhi,8,49.31,1,6,12,4,2023,337,48,0,0,1,Christmas,1.1002
2023-12-04,skincare,SKU002,33.17,92,260,8624.2,Male,564,18,8,Express,16.68,Supplier_1,Bangalore,7,12.61,0,0,12,4,2023,338,49,0,0,1,Christmas,0.8464
2023-12-05,skincare,SKU002,38.35,89,237,9088.95,Unisex,488,24,3,Economy,14.56,Supplier_3,Pune,8,16.52,0,1,12,4,2023,339,49,0,0,1,Christmas,0.7741
2023-12-06,skincare,SKU002,68.23,89,257,17535.11,Female,559,11,3,Economy,20.38,Supplier_4,Bangalore,7,41.62,0,2,12,4,2023,340,49,0,0,1,Christmas,0.787
2023-12-07,skincare,SKU002,116.78,91,287,33515.86,Unisex,365,4,1,Premium,14.7,Supplier_7,Delhi,14,71.43,0,3,12,4,2023,341,49,0,0,1,Christmas,0.8895
2023-12-08,skincare,SKU002,87.5,98,329,28787.5,Unisex,631,14,4,Premium,19.72,Supplier_5,Delhi,5,48.46,0,4,12,4,2023,342,49,0,0,1,Christmas,0.9051
2023-12-09,skincare,SKU002,110.9,85,395,43805.5,Male,595,17,3,Express,10.51,Supplier_3,Kolkata,9,52.9,1,5,12,4,2023,343,49,0,0,1,Christmas,1.1979
2023-12-10,skincare,SKU002,61.69,96,340,20974.6,Female,396,25,1,Premium,24.49,Supplier_6,Chennai,17,34.4,1,6,12,4,2023,344,49,0,0,1,Christmas,1.0697
2023-12-11,skincare,SKU002,27.8,93,321,8923.8,Unisex,422,16,3,Standard,26.75,Supplier_3,Delhi,8,10.46,0,0,12,4,2023,345,50,0,0,1,Christmas,0.9081
2023-12-12,skincare,SKU002,108.52,92,289,31362.28,Male,637,22,8,Premium,14.68,Supplier_4,Pune,19,50.72,0,1,12,4,2023,346,50,0,0,1,Christmas,0.8327
2023-12-13,skincare,SKU002,45.76,97,316,14460.16,Male,367,19,2,Premium,9.55,Supplier_1,Kolkata,13,21.13,0,2,12,4,2023,347,50,0,0,1,Christmas,0.8487
2023-12-14,skincare,SKU002,108.26,100,304,32911.04,Female,390,20,4,Standard,9.24,Supplier_3,Mumbai,19,41.29,0,3,12,4,2023,348,50,0,0,1,Christmas,0.9612
2023-12-15,skincare,SKU002,84.09,96,376,31617.84,Female,425,25,6,Standard,20.04,Supplier_3,Delhi,12,45.6,0,4,12,4,2023,349,50,0,0,1,Christmas,0.9799
2023-12-16,skincare,SKU002,29.47,94,515,15177.05,Unisex,614,8,8,Standard,12.92,Supplier_1,Kolkata,13,15.23,1,5,12,4,2023,350,50,0,0,1,Christmas,1.3672
2023-12-17,skincare,SKU002,64.3,97,466,29963.8,Male,536,13,6,Express,9.4,Supplier_3,Bangalore,17,36.51,1,6,12,4,2023,351,50,0,0,1,Christmas,1.2868
2023-12-18,skincare,SKU002,21.18,87,378,8006.04,Male,378,6,7,Economy,15.36,Supplier_5,Mumbai,13,9.71,0,0,12,4,2023,352,51,0,0,1,Christmas,1.0934
2023-12-19,skincare,SKU002,55.13,98,403,22217.39,Female,561,24,7,Express,22.14,Supplier_6,Mumbai,15,32.67,0,1,12,4,2023,353,51,0,0,1,Christmas,1.0034
2023-12-20,skincare,SKU002,29.14,97,445,12967.3,Unisex,573,7,2,Economy,13.26,Supplier_7,Mumbai,14,15.65,0,2,12,4,2023,354,51,0,0,1,Christmas,1.0231
2023-12-21,skincare,SKU002,83.57,99,491,41032.87,Male,575,10,3,Express,18.7,Supplier_3,Mumbai,15,42.93,0,3,12,4,2023,355,51,0,0,1,Christmas,1.159
2023-12-22,skincare,SKU002,66.2,96,319,21117.8,Male,319,19,8,Express,26.71,Supplier_3,Pune,18,30.08,0,4,12,4,2023,356,51,0,0,1,Christmas,1.1815
2023-12-23,skincare,SKU002,95.74,100,321,30732.54,Female,321,17,3,Express,10.99,Supplier_7,Mumbai,14,49.6,1,5,12,4,2023,357,51,0,0,1,Christmas,1.5657
2023-12-24,skincare,SKU002,95.32,100,457,43561.24,Male,457,9,4,Express,11.86,Supplier_3,Chennai,18,49.65,1,6,12,4,2023,358,51,0,0,1,Christmas,1.473
2023-12-25,skincare,SKU002,15.13,85,305,4614.65,Female,305,23,3,Premium,13.32,Supplier_3,Bangalore,15,7.79,0,0,12,4,2023,359,52,0,0,1,Christmas,1.2508
2023-12-26,skincare,SKU002,82.67,88,370,30587.9,Male,370,15,1,Economy,19.57,Supplier_7,Bangalore,9,40.01,0,1,12,4,2023,360,52,0,0,1,Christmas,1.1469
2023-12-27,skincare,SKU002,49.3,100,375,18487.5,Male,375,12,2,Standard,21.45,Supplier_7,Mumbai,12,22.63,0,2,12,4,2023,361,52,0,0,1,Christmas,1.1683
2023-12-28,skincare,SKU002,96.89,89,348,33717.72,Male,348,11,3,Premium,14.81,Supplier_1,Pune,7,61.38,0,3,12,4,2023,362,52,1,1,1,Christmas,1.5202
2023-12-29,skincare,SKU002,102.29,96,322,32937.38,Female,322,18,4,Economy,20.35,Supplier_6,Mumbai,16,43.47,0,4,12,4,2023,363,52,1,1,1,Christmas,1.5478
2023-12-30,skincare,SKU002,43.34,97,608,26350.72,Male,608,16,4,Express,19.06,Supplier_3,Mumbai,12,21.13,1,5,12,4,2023,364,52,1,1,1,Christmas,2.048
2023-12-31,skincare,SKU002,38.45,98,483,18571.35,Female,483,24,8,Economy,17.1,Supplier_6,Delhi,9,19.78,1,6,12,4,2023,365,52,1,1,1,Christmas,1.9237
2023-01-01,fragrances,SKU003,66.79,94,529,35331.91,Male,529,6,2,Express,16.32,Supplier_5,Kolkata,13,33.61,1,6,1,1,2023,1,52,0,0,1,New Year,2.0141
2023-01-02,fragrances,SKU003,110.26,100,521,57445.46,Female,521,24,5,Economy,12.74,Supplier_4,Delhi,9,56.44,0,0,1,1,2023,2,1,0,0,1,New Year,1.7067
2023-01-03,fragrances,SKU003,67.41,87,353,23795.73,Female,390,21,3,Economy,19.64,Supplier_2,Bangalore,19,36.38,0,1,1,1,2023,3,1,0,0,1,New Year,1.5615
2023-01-04,fragrances,SKU003,61.23,99,326,19960.98,Female,521,20,3,Standard,11.08,Supplier_2,Mumbai,16,25.72,0,2,1,1,2023,4,1,0,0,1,New Year,1.4426
2023-01-05,fragrances,SKU003,94.72,90,428,40540.16,Female,521,12,5,Premium,23.47,Supplier_2,Bangalore,8,57.2,0,3,1,1,2023,5,1,0,0,1,New Year,1.6283
2023-01-06,fragrances,SKU003,60.18,86,343,20641.74,Male,343,18,2,Premium,11.04,Supplier_3,Kolkata,18,37.3,0,4,1,1,2023,6,1,0,0,1,New Year,1.6536
2023-01-07,fragrances,SKU003,37.1,96,335,12428.5,Male,335,8,1,Premium,26.11,Supplier_1,Delhi,19,13.33,1,5,1,1,2023,7,1,0,0,1,New Year,2.1822
2023-01-08,fragrances,SKU003,30.93,89,446,13794.78,Unisex,564,19,8,Premium,16.81,Supplier_4,Kolkata,8,16.02,1,6,1,1,2023,8,1,0,0,1,New Year,2.0441
2023-01-09,fragrances,SKU003,45.2,100,409,18486.8,Male,609,21,5,Premium,9.78,Supplier_3,Delhi,17,28.13,0,0,1,1,2023,9,2,0,0,1,New Year,1.728
2023-01-10,fragrances,SKU003,27.16,94,331,8989.96,Male,331,5,4,Standard,13.07,Supplier_7,Kolkata,18,15.38,0,1,1,1,2023,10,2,0,0,1,New Year,1.4982
2023-01-11,fragrances,SKU003,82.7,91,296,24479.2,Male,296,16,6,Express,28.05,Supplier_6,Bangalore,5,35.66,0,2,1,1,2023,11,2,0,0,1,New Year,1.5186
2023-01-12,fragrances,SKU003,95.29,91,413,39354.77,Male,413,9,6,Premium,22.33,Supplier_2,Delhi,16,41.37,0,3,1,1,2023,12,2,0,0,1,New Year,1.7097
2023-01-13,fragrances,SKU003,97.52,87,331,32279.12,Female,331,7,4,Premium,13.19,Supplier_1,Mumbai,5,61.51,0,4,1,1,2023,13,2,0,0,1,New Year,1.7317
2023-01-14,fragrances,SKU003,93.77,97,405,37976.85,Male,405,24,8,Premium,18.59,Supplier_4,Bangalore,17,41.78,1,5,1,1,2023,14,2,0,0,1,New Year,2.2792
2023-01-15,fragrances,SKU003,58.33,88,317,18490.61,Male,317,22,3,Economy,20.41,Supplier_5,Mumbai,11,24.06,1,6,1,1,2023,15,2,0,0,1,New Year,2.1292
2023-01-16,fragrances,SKU003,105.64,91,301,31797.64,Female,301,14,1,Economy,10.11,Supplier_4,Bangalore,18,55.14,0,0,1,1,2023,16,3,0,0,1,New Year,1.8895
2023-01-17,fragrances,SKU003,74.76,86,414,30950.64,Unisex,438,16,6,Economy,18.81,Supplier_3,Pune,14,44.23,0,1,1,1,2023,17,3,0,0,1,New Year,1.7196
2023-01-18,fragrances,SKU003,41.67,91,266,11084.22,Male,266,18,7,Economy,18.97,Supplier_1,Pune,7,21.17,0,2,1,1,2023,18,3,0,0,1,New Year,1.7383
2023-01-19,fragrances,SKU003,79.7,92,292,23272.4,Unisex,292,15,2,Economy,8.01,Supplier_6,Bangalore,12,38.39,0,3,1,1,2023,19,3,0,0,1,New Year,1.9515
2023-01-20,fragrances,SKU003,96.18,88,336,32316.48,Female,336,11,3,Premium,11.04,Supplier_7,Bangalore,19,40.04,0,4,1,1,2023,20,3,0,0,1,New Year,1.9711
2023-01-21,fragrances,SKU003,23.61,89,520,12277.2,Unisex,520,17,7,Standard,16.49,Supplier_4,Bangalore,17,9.12,1,5,1,1,2023,21,3,0,0,1,New Year,2.587
2023-01-22,fragrances,SKU003,27.5,87,352,9680.0,Male,352,15,8,Economy,11.11,Supplier_3,Mumbai,6,10.27,1,6,1,1,2023,22,3,0,0,1,New Year,2.4099
2023-01-23,fragrances,SKU003,53.01,95,565,29950.65,Unisex,565,14,6,Premium,23.38,Supplier_1,Chennai,10,20.88,0,0,1,1,2023,23,4,0,0,1,New Year,2.0259
2023-01-24,fragrances,SKU003,49.62,85,354,17565.48,Female,354,18,2,Economy,14.95,Supplier_3,Kolkata,10,27.02,0,1,1,1,2023,24,4,0,0,1,New Year,1.8386
2023-01-25,fragrances,SKU003,22.54,98,420,9466.8,Male,477,18,3,Economy,13.21,Supplier_7,Pune,5,12.93,0,2,1,1,2023,25,4,0,0,1,New Year,1.8532
2023-01-26,fragrances,SKU003,39.27,86,405,15904.35,Unisex,564,6,8,Standard,14.64,Supplier_7,Delhi,18,14.79,0,3,1,1,2023,26,4,0,0,1,New Year,2.0747
2023-01-27,fragrances,SKU003,40.19,92,464,18648.16,Female,464,19,8,Express,17.93,Supplier_6,Mumbai,17,17.06,0,4,1,1,2023,27,4,0,0,1,New Year,2.0895
2023-01-28,fragrances,SKU003,80.37,97,417,33514.29,Unisex,417,23,4,Express,23.72,Supplier_3,Mumbai,12,31.06,1,5,1,1,2023,28,4,1,0,1,New Year,3.0
2023-01-29,fragrances,SKU003,108.02,89,570,61571.4,Female,570,19,3,Express,14.46,Supplier_7,Chennai,11,47.14,1,6,1,1,2023,29,4,1,0,1,New Year,2.9214
2023-01-30,fragrances,SKU003,78.37,87,399,31269.63,Unisex,399,25,7,Economy,23.69,Supplier_3,Bangalore,9,43.62,0,0,1,1,2023,30,5,1,0,1,New Year,2.449
2023-01-31,fragrances,SKU003,81.62,99,332,27097.84,Female,332,3,2,Express,21.35,Supplier_5,Kolkata,8,43.58,0,1,1,1,2023,31,5,1,0,1,New Year,2.2163
2023-02-01,fragrances,SKU003,35.11,96,323,11340.53,Unisex,323,25,4,Economy,19.33,Supplier_5,Chennai,16,21.74,0,2,2,1,2023,32,5,0,0,1,Winter Sale,2.1309
2023-02-02,fragrances,SKU003,23.54,94,629,14806.66,Unisex,629,22,3,Premium,15.37,Supplier_6,Chennai,20,14.73,0,3,2,1,2023,33,5,0,0,1,Winter Sale,2.3789
2023-02-03,fragrances,SKU003,61.41,91,315,19344.15,Unisex,315,18,4,Standard,13.04,Supplier_4,Kolkata,5,34.97,0,4,2,1,2023,34,5,0,0,1,Winter Sale,2.3893
2023-02-04,fragrances,SKU003,82.12,96,642,52721.04,Female,642,14,5,Premium,11.18,Supplier_1,Delhi,9,47.83,1,5,2,1,2023,35,5,0,0,1,Winter Sale,2.835
2023-02-05,fragrances,SKU003,55.15,85,588,32428.2,Female,588,18,6,Premium,21.95,Supplier_4,Kolkata,8,29.47,1,6,2,1,2023,36,5,0,0,1,Winter Sale,2.6264
2023-02-06,fragrances,SKU003,58.85,86,338,19891.3,Unisex,338,9,3,Premium,20.46,Supplier_1,Bangalore,9,23.41,0,0,2,1,2023,37,6,0,0,0,None,2.1957
2023-02-07,fragrances,SKU003,90.91,98,531,48273.21,Female,531,18,8,Premium,11.42,Supplier_7,Bangalore,9,49.58,0,1,2,1,2023,38,6,0,0,1,Valentine's Day,1.9818
2023-02-08,fragrances,SKU003,86.33,88,561,48431.13,Male,561,17,8,Express,27.52,Supplier_1,Mumbai,9,50.6,0,2,2,1,2023,39,6,0,0,1,Valentine's Day,1.9868
2023-02-09,fragrances,SKU003,58.18,85,620,36071.6,Unisex,620,6,2,Standard,24.71,Supplier_6,Chennai,13,23.96,0,3,2,1,2023,40,6,0,0,1,Valentine's Day,2.2122
2023-02-10,fragrances,SKU003,56.55,91,590,33364.5,Female,590,23,5,Express,9.69,Supplier_1,Kolkata,19,33.48,0,4,2,1,2023,41,6,0,0,1,Valentine's Day,2.1053
2023-02-11,fragrances,SKU003,94.5,94,266,25137.0,Unisex,266,4,8,Express,18.18,Supplier_1,Kolkata,8,50.56,1,5,2,1,2023,42,6,0,0,1,Valentine's Day,2.7408
2023-02-12,fragrances,SKU003,15.08,99,505,7615.4,Male,505,22,5,Standard,21.33,Supplier_4,Delhi,10,6.66,1,6,2,1,2023,43,6,0,0,1,Valentine's Day,2.5327
2023-02-13,fragrances,SKU003,67.06,86,373,25013.38,Unisex,373,21,3,Standard,17.72,Supplier_4,Chennai,8,32.74,0,0,2,1,2023,44,7,0,0,1,Valentine's Day,2.1121
2023-02-14,fragrances,SKU003,97.68,94,560,54700.8,Unisex,560,3,4,Premium,17.12,Supplier_7,Delhi,5,40.52,0,1,2,1,2023,45,7,0,0,1,Valentine's Day,1.9016
2023-02-15,fragrances,SKU003,56.88,100,530,30146.4,Unisex,530,8,2,Premium,21.3,Supplier_6,Kolkata,15,26.3,0,2,2,1,2023,46,7,0,0,1,Valentine's Day,1.9017
2023-02-16,fragrances,SKU003,70.24,99,313,21985.12,Male,313,13,4,Economy,12.72,Supplier_3,Chennai,8,36.54,0,3,2,1,2023,47,7,0,0,1,Valentine's Day,2.2236
2023-02-17,fragrances,SKU003,47.47,92,461,21883.67,Male,461,5,4,Economy,27.84,Supplier_7,Delhi,13,23.4,0,4,2,1,2023,48,7,0,0,1,Valentine's Day,2.2223
2023-02-18,fragrances,SKU003,19.79,86,650,12863.5,Female,650,17,1,Premium,12.63,Supplier_7,Delhi,18,7.1,1,5,2,1,2023,49,7,0,0,1,Valentine's Day,2.8863
2023-02-19,fragrances,SKU003,118.93,93,395,46977.35,Unisex,395,19,3,Express,27.48,Supplier_5,Kolkata,17,46.07,1,6,2,1,2023,50,7,0,0,1,Valentine's Day,2.6611
2023-02-20,fragrances,SKU003,94.87,93,503,47719.61,Male,503,9,7,Economy,10.55,Supplier_5,Pune,15,45.31,0,0,2,1,2023,51,8,0,0,1,Valentine's Day,2.2142
2023-02-21,fragrances,SKU003,44.32,90,513,22736.16,Female,513,21,2,Express,25.71,Supplier_6,Bangalore,10,27.58,0,1,2,1,2023,52,8,0,0,1,Valentine's Day,1.9892
2023-02-22,fragrances,SKU003,48.93,95,414,20257.02,Female,550,3,7,Standard,11.95,Supplier_5,Kolkata,17,19.37,0,2,2,1,2023,53,8,0,0,0,None,1.985
2023-02-23,fragrances,SKU003,36.09,100,410,14796.9,Unisex,410,9,6,Premium,12.48,Supplier_1,Chennai,17,21.09,0,3,2,1,2023,54,8,0,0,0,None,2.2003
2023-02-24,fragrances,SKU003,33.87,85,364,12328.68,Male,364,3,5,Economy,12.62,Supplier_3,Pune,12,18.06,0,4,2,1,2023,55,8,0,0,0,None,2.1944
2023-02-25,fragrances,SKU003,17.57,97,403,7080.71,Female,403,8,6,Standard,19.74,Supplier_7,Delhi,13,6.16,1,5,2,1,2023,56,8,0,0,0,None,2.8445
2023-02-26,fragrances,SKU003,65.38,99,582,38051.16,Male,687,6,7,Premium,23.37,Supplier_4,Bangalore,19,23.32,1,6,2,1,2023,57,8,0,0,0,None,2.6173
2023-02-27,fragrances,SKU003,31.52,96,444,13994.88,Unisex,444,24,5,Express,27.18,Supplier_2,Delhi,10,11.54,0,0,2,1,2023,58,9,0,0,0,None,2.1736
2023-02-28,fragrances,SKU003,43.56,90,429,18687.24,Female,429,12,1,Standard,8.34,Supplier_2,Kolkata,19,26.73,0,1,2,1,2023,59,9,1,0,0,None,2.2415
2023-03-01,fragrances,SKU003,63.38,94,257,16288.66,Unisex,518,14,7,Premium,11.73,Supplier_6,Bangalore,8,23.05,0,2,3,1,2023,60,9,0,0,1,Holi,1.4238
2023-03-02,fragrances,SKU003,25.57,100,370,9460.9,Female,370,24,5,Economy,10.61,Supplier_6,Bangalore,18,12.37,0,3,3,1,2023,61,9,0,0,1,Holi,1.5755
2023-03-03,fragrances,SKU003,67.73,100,341,23095.93,Female,575,20,7,Economy,22.38,Supplier_7,Kolkata,18,37.34,0,4,3,1,2023,62,9,0,0,1,Holi,1.5687
2023-03-04,fragrances,SKU003,113.79,85,426,48474.54,Male,643,12,6,Express,15.94,Supplier_3,Pune,15,42.95,1,5,3,1,2023,63,9,0,0,1,Holi,1.8455
2023-03-05,fragrances,SKU003,19.13,85,424,8111.12,Female,588,10,7,Express,25.94,Supplier_2,Delhi,15,10.75,1,6,3,1,2023,64,9,0,0,1,Holi,1.6955
2023-03-06,fragrances,SKU003,48.23,93,265,12780.95,Unisex,265,25,5,Express,28.55,Supplier_7,Pune,18,25.37,0,0,3,1,2023,65,10,0,0,1,Holi,1.406
2023-03-07,fragrances,SKU003,104.19,86,275,28652.25,Male,275,24,2,Express,15.13,Supplier_2,Kolkata,13,51.58,0,1,3,1,2023,66,10,0,0,1,Holi,1.259
2023-03-08,fragrances,SKU003,29.54,93,281,8300.74,Female,484,15,3,Express,18.22,Supplier_7,Pune,14,10.98,0,2,3,1,2023,67,10,0,0,1,Holi,1.2524
2023-03-09,fragrances,SKU003,99.51,92,290,28857.9,Male,391,4,8,Premium,16.11,Supplier_1,Mumbai,12,54.32,0,3,3,1,2023,68,10,0,0,1,Holi,1.384
2023-03-10,fragrances,SKU003,98.94,89,294,29088.36,Male,403,3,2,Premium,10.64,Supplier_2,Chennai,13,55.9,0,4,3,1,2023,69,10,0,0,1,Holi,1.3075
2023-03-11,fragrances,SKU003,82.82,94,491,40664.62,Male,491,21,6,Express,10.69,Supplier_6,Pune,10,38.5,1,5,3,1,2023,70,10,0,0,1,Holi,1.6902
2023-03-12,fragrances,SKU003,29.98,98,295,8844.1,Unisex,295,25,3,Standard,9.57,Supplier_4,Mumbai,5,17.58,1,6,3,1,2023,71,10,0,0,1,Holi,1.5511
2023-03-13,fragrances,SKU003,64.27,97,375,24101.25,Male,648,9,6,Premium,19.2,Supplier_4,Mumbai,15,24.38,0,0,3,1,2023,72,11,0,0,1,Holi,1.285
2023-03-14,fragrances,SKU003,80.69,87,366,29532.54,Female,431,10,7,Premium,8.26,Supplier_1,Kolkata,17,30.91,0,1,3,1,2023,73,11,0,0,1,Holi,1.1495
2023-03-15,fragrances,SKU003,59.65,85,337,20102.05,Female,475,23,6,Economy,27.21,Supplier_5,Bangalore,18,27.34,0,2,3,1,2023,74,11,0,0,1,Holi,1.1426
2023-03-16,fragrances,SKU003,45.98,95,306,14069.88,Unisex,603,25,4,Standard,26.87,Supplier_6,Pune,6,25.14,0,3,3,1,2023,75,11,0,0,1,Holi,1.3281
2023-03-17,fragrances,SKU003,59.91,93,294,17613.54,Male,427,25,4,Economy,9.81,Supplier_4,Delhi,13,21.67,0,4,3,1,2023,76,11,0,0,1,Holi,1.3198
2023-03-18,fragrances,SKU003,118.92,90,391,46497.72,Male,494,11,8,Express,29.11,Supplier_5,Chennai,18,49.84,1,5,3,1,2023,77,11,0,0,1,Holi,1.705
2023-03-19,fragrances,SKU003,115.86,100,328,38002.08,Male,328,18,4,Premium,27.69,Supplier_2,Kolkata,20,46.18,1,6,3,1,2023,78,11,0,0,1,Holi,1.5639
2023-03-20,fragrances,SKU003,100.0,99,303,30300.0,Male,492,23,3,Standard,21.53,Supplier_4,Delhi,5,57.69,0,0,3,1,2023,79,12,0,0,1,Holi,1.295
2023-03-21,fragrances,SKU003,94.67,85,239,22626.13,Male,594,22,6,Standard,21.41,Supplier_1,Bangalore,13,33.91,0,1,3,1,2023,80,12,0,0,1,Holi,1.1581
2023-03-22,fragrances,SKU003,75.19,86,285,21429.15,Female,334,16,8,Premium,28.79,Supplier_4,Delhi,17,33.95,0,2,3,1,2023,81,12,0,0,1,Holi,1.1507
2023-03-23,fragrances,SKU003,58.22,96,272,15835.84,Unisex,540,17,3,Express,18.37,Supplier_1,Chennai,15,35.48,0,3,3,1,2023,82,12,0,0,1,Holi,1.2705
2023-03-24,fragrances,SKU003,77.93,100,287,22365.91,Female,340,14,4,Economy,20.07,Supplier_1,Pune,13,31.39,0,4,3,1,2023,83,12,0,0,1,Holi,1.2624
2023-03-25,fragrances,SKU003,53.04,96,362,19200.48,Female,509,20,1,Premium,9.27,Supplier_1,Bangalore,12,18.69,1,5,3,1,2023,84,12,0,0,1,Holi,1.6308
2023-03-26,fragrances,SKU003,57.87,98,265,15335.55,Female,265,4,3,Economy,10.41,Supplier_3,Pune,17,31.4,1,6,3,1,2023,85,12,0,0,1,Holi,1.4959
2023-03-27,fragrances,SKU003,45.67,92,346,15801.82,Female,464,18,2,Premium,21.39,Supplier_5,Delhi,15,18.43,0,0,3,1,2023,86,13,0,0,1,Holi,1.2388
2023-03-28,fragrances,SKU003,69.45,94,313,21737.85,Female,421,14,8,Standard,23.26,Supplier_2,Kolkata,20,43.2,0,1,3,1,2023,87,13,1,1,1,Holi,1.2743
2023-03-29,fragrances,SKU003,28.38,89,306,8684.28,Unisex,527,11,5,Economy,26.96,Supplier_1,Delhi,17,11.53,0,2,3,1,2023,88,13,1,1,1,Holi,1.2665
2023-03-30,fragrances,SKU003,114.21,91,280,31978.8,Female,487,5,3,Express,22.89,Supplier_3,Pune,15,53.66,0,3,3,1,2023,89,13,1,1,1,Holi,1.3988
2023-03-31,fragrances,SKU003,105.78,97,302,31945.56,Unisex,614,3,1,Standard,19.4,Supplier_5,Bangalore,10,55.14,0,4,3,1,2023,90,13,1,1,1,Holi,1.3906
2023-04-01,fragrances,SKU003,92.23,92,540,49804.2,Male,540,25,7,Premium,28.93,Supplier_1,Kolkata,20,42.36,1,5,4,2,2023,91,13,0,0,1,Eid,2.0629
2023-04-02,fragrances,SKU003,52.67,98,469,24702.23,Male,469,23,2,Premium,9.34,Supplier_2,Pune,20,29.18,1,6,4,2,2023,92,13,0,0,1,Eid,1.8934
2023-04-03,fragrances,SKU003,37.91,92,339,12851.49,Unisex,650,10,1,Express,14.22,Supplier_7,Chennai,14,13.87,0,0,4,2,2023,93,14,0,0,1,Eid,1.569
2023-04-04,fragrances,SKU003,30.7,93,313,9609.1,Male,347,19,7,Economy,19.19,Supplier_7,Kolkata,19,19.15,0,1,4,2,2023,94,14,0,0,1,Eid,1.2767
2023-04-05,fragrances,SKU003,18.55,97,482,8941.1,Male,482,8,2,Economy,20.0,Supplier_6,Delhi,5,10.89,0,2,4,2,2023,95,14,0,0,1,Eid,1.27
